Date,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Chinese renmimbi,Turkish lira,Russian ruble,Producer index,Consumer index
8/23/2011,1876,1303.6,143532.8,1137.4,1858.1,1480.5,12000.8,3347.2,54463.1,623.9,857.5
8/24/2011,1770,1228.4,135803.2,1079.3,1749,1405,11307.6,3151.8,51184.4,588.4,810.8
8/25/2011,1729,1204.7,133911,1062.9,1703.4,1379.9,11048.3,3045.3,50045.9,575.1,789.5
8/26/2011,1788,1245.2,137416.7,1101.9,1767.9,1449.6,11419.6,3138.6,51772.1,593.3,816.2
8/29/2011,1788,1230.1,137649.2,1090,1747.5,1467.1,11409.2,3097.6,51440.7,588.6,811.5
8/30/2011,1825,1264.4,140041.4,1121.3,1789.4,1493.7,11644.4,3163,52786.7,602.3,828.7
8/31/2011,1813.5,1259.6,138678.3,1113.8,1773.3,1462.5,11566.9,3113.1,52323.6,596.3,820.9
9/1/2011,1821,1277.9,140180.6,1126.9,1776.9,1449.4,11620.4,3145.4,52822.6,599.5,826.4
9/2/2011,1875.3,1319.8,143962.9,1157.2,1838.1,1468,11969,3289.2,54635.4,619.9,853.6
9/5/2011,1895,1342.8,145858.1,1176.9,1876.8,1491.3,12101.1,3351,55888.7,629.9,866.6
9/6/2011,1895,1350.3,146132.9,1184.2,1877.9,1623.2,12110.6,3345.6,56120.4,631.4,867.3
9/7/2011,1810,1289.5,139958.2,1135.2,1790,1556.6,11573.1,3190.6,53437.5,602.4,828.4
9/8/2011,1855,1324.6,143512.1,1154.3,1825.8,1613.2,11842.3,3270.6,54813.8,617,849.1
9/9/2011,1851,1349.9,143915.3,1164.5,1842.8,1635.3,11824.6,3315.6,55418.9,621.5,855
9/12/2011,1834,1347.6,141218,1160.6,1829.5,1622,11716,3284.1,55542.7,620.7,851.7
9/13/2011,1820,1330.6,139921.6,1152.6,1804.4,1601.1,11646.4,3222.3,55025.9,614.7,844.6
9/14/2011,1818.5,1330.1,139515.3,1155.5,1806.4,1599.6,11631.9,3241.3,55382.4,617.3,846
9/15/2011,1782,1286.7,136652.7,1127.4,1759.6,1550.3,11390.5,3177.8,54175.5,604.5,828.1
9/16/2011,1794,1301.5,137913.8,1135.8,1764.5,1570.1,11451.8,3195.7,54809.4,608.5,831.5
9/19/2011,1794,1317.9,137070.6,1146.9,1778.8,1588.3,11457.9,3243.1,56123.9,618.8,839.5
9/20/2011,1799,1312.1,137533.5,1144,1784.9,1592.5,11485.4,3209.3,56383.3,619.3,839.6
9/21/2011,1793,1309.6,137021.1,1148.8,1790.7,1606.5,11443.5,3239.3,56443.6,623.3,842
9/22/2011,1722,1278.9,131405.8,1122.5,1771.3,1559.8,10999.6,3171,55210.8,610.9,822.2
9/23/2011,1689,1249.4,128803.1,1094.1,1733.8,1525,10790.9,3102.9,54105.8,599.1,804.8
9/26/2011,1598,1186.2,122055.2,1027.9,1655.6,1443.5,10228.2,2972.9,51809.2,565.8,765
9/27/2011,1659,1216.7,127170.6,1056.7,1687.4,1482.5,10616.3,3058.1,52589.5,577.3,789.1
9/28/2011,1643,1208,125566.3,1049.6,1679.7,1475.3,10505,3036.3,52158.7,573.1,780.3
9/29/2011,1613,1181.8,123942.9,1028.8,1664.1,1441.1,10320.5,2983,51378.1,564.5,767.5
9/30/2011,1620,1207.4,124869.6,1039.9,1688.1,1471.5,10345.2,3012.3,52225.6,571.9,772.5
10/3/2011,1655.5,1247.2,126894.1,1069.7,1736.1,1515.6,10571.9,3111.4,53975.1,590.4,793.7
10/4/2011,1638,1233.6,125651,1063.2,1740.2,1507.7,10460.1,3111.6,53603.5,586.6,789.6
10/5/2011,1617,1214.9,124428.2,1048.3,1695.5,1492,10326,3023.3,52660.4,572.8,774.9
10/6/2011,1635,1219.8,125404.5,1062.9,1708,1504.5,10441,3021.1,52918.8,577.2,780.3
10/7/2011,1652,1224.4,126807.5,1057.8,1703.4,1511.6,10549.5,3038.9,52946.6,578.5,785.9
10/10/2011,1661,1216.4,127448.5,1059.9,1704.9,1501.5,10545,3040.5,52342.5,576.8,786.7
10/11/2011,1663,1219.5,127552.1,1064.7,1714.6,1510.8,10601.6,3063.5,52473.5,579.8,792
10/12/2011,1682,1219.2,130085.9,1066.3,1709.7,1504.4,10695,3066.4,52327,580.5,795.3
10/13/2011,1656,1208.3,127222.2,1052.9,1700.5,1493.1,10568.6,3045.6,51753.3,575.4,786.9
10/14/2011,1678,1210.2,129818.5,1062.1,1699.9,1500,10703.1,3082,51833,578.9,795.9
10/17/2011,1682,1222,129043,1066.1,1711.2,1510.3,10715.4,3137.1,52003.2,582.4,801.6
10/18/2011,1631,1191.9,125187.4,1042.8,1661.3,1473,10407.9,3035,50920.6,568.3,779.1
10/19/2011,1652.5,1197.3,126879,1043.8,1671.2,1486.3,10538.8,3066.6,51248.2,572.8,787.5
10/20/2011,1620,1182.7,124529.4,1032.8,1653.5,1454.3,10344.5,3010.7,50778.9,567.3,776.6
10/21/2011,1642.5,1181.9,125043.5,1029.9,1656.2,1450,10485.7,3010.7,51003.7,571.3,784.6
10/24/2011,1652,1189.9,125733.7,1035.4,1659.5,1461.4,10532.2,2982,50592.5,569.2,783.9
10/25/2011,1656,1190.9,125475.1,1036.9,1683.2,1458.8,10532.8,2955.6,50515,569.5,780.7
10/26/2011,1715,1241,130322.8,1077.8,1739.4,1516.9,10895.9,3031.7,52663.3,592.9,806.1
10/27/2011,1718,1214.8,130293.1,1069.8,1708.6,1484.5,10925.6,3007.7,51479.9,583,804.4
10/28/2011,1741,1228.1,131898.2,1078.4,1728.1,1501.5,11070.3,3037.1,51703.3,589.3,809.4
10/31/2011,1722,1234.6,134272.9,1066.9,1710.4,1499.5,10943.1,3035.7,52106,589.5,803.4
11/1/2011,1699,1242.3,132997.7,1065.6,1732.6,1512.7,10796,3050.7,52350.4,589.8,801.6
11/2/2011,1743,1263,136032.4,1091.3,1765,1535.8,11080.8,3091.4,53262.6,601.1,818.3
11/3/2011,1758,1279.2,137088.8,1101.7,1780.6,1553.2,11165.8,3101.4,53569.8,603.7,823.7
11/4/2011,1749,1271.2,136736.8,1091.4,1780.6,1553.1,11087.3,3090,53738,601.9,819.3
11/7/2011,1782,1295.9,139049.5,1111.6,1812.5,1602.7,11317.5,3169.3,54389.3,614.2,836.8
11/8/2011,1795,1300.1,139525.3,1115.8,1819.2,1607.2,11391.4,3188.3,54366.1,615.6,844.7
11/9/2011,1784,1313.2,138679.2,1118.5,1817.1,1617.5,11310.9,3199.5,54636.2,617.5,847.1
11/10/2011,1756,1292.4,136125.1,1105.7,1794.3,1591.9,11143.4,3144.1,53803.3,608.6,833.5
11/11/2011,1773,1290.9,136645.1,1102.7,1795.6,1593.2,11245.1,3143.8,53842.3,609.1,838.2
11/14/2011,1776,1302.7,136663.2,1116.9,1805.3,1611.2,11284.4,3163.6,54227.5,613.6,842.4
11/15/2011,1785,1320,137355.7,1128.4,1825.8,1637.2,11328.5,3200.1,54748.3,621.1,851
11/16/2011,1756,1297.9,135124.2,1112.1,1794.5,1609.6,11142.9,3162.1,53893.4,611.1,838.8
11/17/2011,1742.5,1289.4,134146.3,1103.4,1782,1597.9,11066.3,3150.9,53679.5,607.6,834.6
11/18/2011,1719,1271.2,132191.1,1088.7,1761,1574.8,10924.9,3139.8,53041.4,600.4,828.8
11/21/2011,1702,1263.8,131020,1089.3,1771.2,1563.1,10824.7,3162.2,53056.4,600.4,830.4
11/22/2011,1699,1259,130924.9,1085.8,1762.4,1553.7,10807,3154.5,52865.2,600.4,829.6
11/23/2011,1681,1259,130235.5,1083.4,1759.6,1545.3,10689.5,3147.2,52992.3,599,823.7
11/24/2011,1692.5,1270.4,130508.7,1091.5,1774.7,1558.3,10777.8,3169.6,53298.5,601.9,827.9
11/25/2011,1688.5,1272.5,131162.7,1090.5,1767.9,1575,10764.2,3172.8,53185.2,600.7,828.1
11/28/2011,1714,1283.8,133897.7,1102.6,1767.6,1581.2,10942.4,3185,53692.4,605.6,835.8
11/29/2011,1717,1287.6,133591.2,1099.8,1766.7,1580.8,10950.7,3177.9,53626.6,605.2,836.6
11/30/2011,1746,1297,135542,1110.1,1775.2,1589.1,11137.6,3185.6,53627.2,606.3,847.6
12/1/2011,1752,1300.7,136147.9,1117.2,1782.4,1596.1,11148.9,3209.1,53870.5,608.4,846.6
12/2/2011,1747,1300.8,136178.6,1118,1773.8,1605.2,11110.4,3190.7,53973.1,605.6,841.7
12/5/2011,1744,1294.9,135718.1,1110.3,1766.9,1601.3,11099,3190,53853.7,603.9,842
12/6/2011,1708,1276.3,132814.1,1094.8,1730.6,1583.6,10870.1,3138.8,53465.2,595.2,826.1
12/7/2011,1735.5,1296.1,134900.4,1107.2,1755.6,1606.3,11045.2,3183.7,54294.9,604.1,840.8
12/8/2011,1715,1288.3,132929.6,1097.2,1743.4,1591.4,10910.7,3168.3,53879.5,600.7,833.1
12/9/2011,1709,1278.7,132652.6,1094,1746.9,1578.8,10877.3,3158.6,53786.9,597.9,832
12/12/2011,1659.5,1255.7,129125.7,1062.4,1700.4,1550.5,10555.4,3098,52529.8,584,815.7
12/13/2011,1672.5,1278,130195.7,1076.4,1721.6,1575.2,10645.8,3135.6,53039.2,589.5,825.9
12/14/2011,1603,1237.7,125210.3,1040.1,1670.1,1527.9,10212.1,3022.9,51142.1,569.9,796.4
12/15/2011,1574,1211,122716.9,1017,1630.9,1482.2,10031.9,2956.9,50124.3,558.4,780.6
12/16/2011,1594,1221.7,123869.7,1026.6,1651.5,1491.5,10119.4,2998,50936.3,564.4,784.8
12/19/2011,1598,1227.5,124548.1,1028.9,1656.1,1496.7,10127.8,3038,51285.4,567.2,789.9
12/20/2011,1613.5,1230.7,125433.5,1028.2,1658.8,1499.6,10241.2,3043.6,51514.2,568.6,795.9
12/21/2011,1608,1232.4,125383.8,1026.6,1653.8,1504.2,10192.6,3036.8,51010.6,565.8,791.4
12/22/2011,1606.5,1229.6,125451.6,1024.2,1641.8,1503.9,10183.6,3036.2,50354.9,561.5,792.1
12/23/2011,1606.5,1232.1,125467.6,1027.1,1638.7,1507.4,10179.4,3054.2,50115.6,560.5,795
12/26/2011,1606.5,1232.1,125467.6,1027.1,1638.7,1507.4,10179.4,3054.2,50115.6,560.5,795
12/27/2011,1606.5,1229.5,125050,1025.3,1640.8,1501.4,10157.3,3046.2,50543.7,561.4,794.4
12/28/2011,1571,1213.5,122443.7,1015.6,1605.6,1480.7,9930.6,3009.3,49918.4,551.1,779.4
12/29/2011,1531,1185.5,118997,994.7,1564.4,1444.8,9674.7,2936.6,49234.8,539,760.3
12/30/2011,1531,1179.4,117795.1,985.1,1558.9,1431.6,9636.1,2891.5,49180.3,535.6,756.2
1/2/2012,1531,1179.4,117795.1,985.1,1558.9,1431.6,9636.1,2891.5,49180.3,535.6,756.2
1/3/2012,1598,1224.2,122646.5,1022.1,1612.5,1489.7,10057.8,2997.1,50657.4,555.8,788
1/4/2012,1613,1249.5,123781.6,1033.4,1636.3,1522.4,10153.2,3042.4,51401.1,564.4,795.7
1/5/2012,1599,1249.9,123298.9,1033,1633,1522.6,10076.4,3012,51220.9,561.1,789.1
1/6/2012,1616.5,1271.4,124656.4,1049.2,1655.7,1545.9,10199.3,3036.2,51665,566.6,795.8
1/9/2012,1615,1267.9,124112.7,1045.6,1657.9,1538.9,10198.1,3025.6,51549.7,566.2,793.1
1/10/2012,1637,1281.1,125713.4,1057.1,1667.5,1555,10337.7,3055.6,51672.7,570.9,798.1
1/11/2012,1634.5,1288.4,125725.7,1064.5,1668.7,1561.1,10322.7,3045,51926.9,571.5,797.9
1/12/2012,1661,1298,127490,1084.3,1695.2,1571.3,10493.9,3076.8,52517.8,579,807.2
1/13/2012,1635.5,1291.2,125900.8,1070,1675.8,1562.2,10314.4,3043.7,52203.8,572.8,795.8
1/16/2012,1641,1294.9,125881.1,1070.6,1670.8,1564.9,10365.4,3040.8,51984.9,572.2,796.5
1/17/2012,1656,1300.2,127197.4,1078.5,1679.5,1572,10457.6,3054.7,52378.1,576.5,798.6
1/18/2012,1647,1285.1,126489.6,1069,1669.8,1554.1,10395.9,3025,51908.2,572,790.8
1/19/2012,1655,1283.7,127550.8,1069.7,1669.7,1550.4,10454.1,3029.2,51863.6,572.4,792.9
1/20/2012,1653,1279.5,127479.4,1064.6,1676.2,1544.6,10478.4,3028.1,51808.3,572.3,792.9
1/23/2012,1675.5,1284.2,129030.3,1074.4,1686.5,1551.5,10621,3048.6,51676.6,576.7,800.2
1/24/2012,1665.5,1283.1,129426,1068.5,1683.5,1548.8,10557.6,3038.1,51297.4,574.4,796.1
1/25/2012,1650,1271.8,129071.2,1058.7,1669.9,1536.5,10459.4,3015.8,50655,569.9,789.5
1/26/2012,1727,1312.6,133514.4,1100.1,1726.3,1583.8,10947.5,3088.6,52256.9,588.6,820.1
1/27/2012,1726,1314.4,132444.6,1101.7,1728.7,1585.9,10941.1,3076.4,52241.7,588.2,813.7
1/30/2012,1729,1318.4,132078.3,1102.6,1736.9,1587.7,10946.3,3092.9,52604.8,591.8,819
1/31/2012,1744,1332.3,132980,1105.2,1749,1603.8,11002,3089.8,52784.3,594.2,821
2/1/2012,1740,1318.4,132466.2,1097.2,1735.6,1588.6,10973.7,3052.5,52446.2,589,815.1
2/2/2012,1751,1329.3,133338.6,1106.9,1746.9,1601.6,11034.5,3075.5,52762,591.6,819.8
2/3/2012,1734,1321.5,132798.4,1097.5,1725.8,1593.6,10929.1,3040.3,52323.9,584.7,808.6
2/6/2012,1719,1314.4,131675.4,1088.3,1711.6,1586,10850.5,3028,51778.4,580.1,805.5
2/7/2012,1724,1301.9,132541.1,1086.1,1715.1,1573.8,10869.7,3018.1,51312.7,579.8,806.5
2/8/2012,1746,1317.3,134258.7,1103.8,1737.9,1593.7,10990.2,3053.4,51932.6,586.3,816
2/9/2012,1748,1313.9,135146.6,1103.4,1737.3,1590.9,11004,3067.1,51902.5,587.4,819.9
2/10/2012,1711.5,1297.7,132880.9,1086.5,1713.5,1569.9,10780.1,3021.5,51447.7,580.4,804.1
2/13/2012,1720,1301.4,133145.2,1089.1,1719.6,1572.9,10831,3037.2,51505.4,581.8,806.7
2/14/2012,1722,1311.4,135047.8,1099,1723.3,1584.6,10847.9,3048.1,51771.9,584.2,809.6
2/15/2012,1733,1326.3,135754.5,1104.3,1728.8,1600.5,10917.9,3060.2,52042,587.4,813.9
2/16/2012,1713,1313.5,135052.9,1087.7,1713.4,1586.1,10794.6,3030.5,51676.9,582.8,805.1
2/17/2012,1723,1309,136737.3,1089.5,1717.7,1581.5,10853.4,3024.3,51569.4,583.6,807.3
2/20/2012,1733,1306.3,137721.5,1092,1719.6,1577.5,10920.9,3015.3,51569.7,584.4,809.5
2/21/2012,1748,1317.8,139403,1105,1740.5,1591.9,11006.1,3055,52000.8,590.4,817.7
2/22/2012,1752,1323.2,140720.6,1118.3,1751.2,1597,11030.6,3079.5,52025.6,592.3,820.6
2/23/2012,1777,1334.7,142506.5,1131.7,1772.1,1608.9,11192.4,3130.6,52568.1,599.2,832.6
2/24/2012,1777.5,1320.3,143417.6,1120.9,1774.9,1591.3,11194.3,3138.5,51787.5,595.5,831.3
2/27/2012,1772,1322.9,142575.1,1118.6,1772.3,1593.9,11167,3133.3,51467.7,593.1,831.3
2/28/2012,1781,1326.8,143397.2,1124.5,1773.4,1598.8,11218.5,3134.8,51704.7,594.7,833.2
2/29/2012,1770,1323.2,143263.8,1108,1743.4,1594.5,11139.7,3090.3,51710.5,590,825.5
3/1/2012,1714,1285.6,138799.7,1074,1690.3,1549.6,10798.5,3007.5,50089.5,571.8,802.2
3/2/2012,1707,1292.7,139205.8,1076.6,1686.3,1558.9,10751,3014.2,49955.4,571,802.6
3/5/2012,1705,1288.5,138804,1074.4,1694.3,1553.9,10752.9,3016.4,50029,572.1,804.3
3/6/2012,1669,1272.5,134746.7,1060.5,1671.8,1533.7,10528.1,2995.5,49439.1,563.5,794.4
3/7/2012,1677.5,1278.5,135600.7,1068.1,1681.3,1541,10584.9,2999.7,49867.9,567.3,797.1
3/8/2012,1690,1273.3,137566,1068.5,1678.8,1534.9,10674.9,3004.7,49648,566.9,801.3
3/9/2012,1687.5,1286.3,138974.1,1075.3,1668.7,1550.8,10649.3,3014.1,49616.7,565.9,798.9
3/12/2012,1697.5,1291.9,139568.4,1087.1,1686.4,1557.9,10739.2,3046.5,50301.2,572.3,805.9
3/13/2012,1690,1289.2,139712.3,1074,1674,1554.6,10692.6,3025.7,49743,568,801.5
3/14/2012,1644.3,1262.3,137763.5,1048.3,1630.4,1531,10411.9,2971.5,48604,556.6,782.4
3/15/2012,1648,1260.9,137261.9,1051.7,1636.2,1522,10431.8,2961.1,48418.2,555.3,785.4
3/16/2012,1658,1258.8,138177.7,1046.5,1643.7,1518.8,10483,2983.6,48426,557.1,788.9
3/19/2012,1661.5,1254.7,138402.9,1045.5,1641.3,1513.6,10506.2,3000.6,48445.6,556.8,791.6
3/20/2012,1656.8,1253.2,138545.7,1044.9,1645.7,1511.5,10477.5,3022.4,48464.1,557.9,793
3/21/2012,1649.3,1250.4,137926.8,1040.7,1637.8,1507.7,10428,2995,48302.4,556.2,789.9
3/22/2012,1635.5,1239.5,134920.6,1034.6,1635.9,1494,10303.2,2960.4,48165.5,553.7,785.1
3/23/2012,1664,1254.6,137030.4,1048.9,1661.1,1511.9,10496.2,2996.9,48738.6,562.2,797.4
3/26/2012,1680.3,1260.9,139175.1,1054.4,1665.9,1519.5,10609.1,3005.4,48723.1,563.8,804.4
3/27/2012,1692,1270.1,140672.9,1059.7,1679.6,1531.3,10671.8,3027.3,49128.5,568.1,806.5
3/28/2012,1676,1261.2,138923.6,1057.4,1670.2,1520.4,10568.9,2990.2,49248.4,566.6,798.6
3/29/2012,1657.5,1248.4,136337.7,1041.8,1656,1503.9,10452.2,2962.5,48885.9,562.3,793.3
3/30/2012,1662.5,1248.4,136815.4,1040.5,1661.6,1502.7,10470.4,2964.1,48953.1,562,792.4
4/2/2012,1677.5,1261.2,137622.1,1047.5,1666.3,1518.3,10564.9,2988.8,49259.8,565.9,799.5
4/3/2012,1676.3,1256.7,137879.9,1049.6,1658.7,1512.3,10557,2975.3,48879.4,565.5,796.3
4/4/2012,1621,1235.8,133667.7,1021.2,1616.3,1487.1,10209.1,2905.9,47826.8,551.6,775.3
4/5/2012,1631,1248.6,134345.5,1030.3,1617.2,1501.1,10300.3,2923.4,48041.1,554.5,780.5
4/6/2012,1631,1248.6,134345.5,1030.3,1617.2,1501.1,10300.3,2923.4,48041.1,554.5,780.5
4/9/2012,1631,1247.9,132747.1,1028.4,1628,1499.1,10289.2,2934,48363.2,556.3,782.5
4/10/2012,1644,1256.6,133016,1038,1648.4,1510.7,10376.1,2985.3,48898.3,564,791.6
4/11/2012,1658,1263.7,134289.7,1042.5,1661.3,1518.2,10458.8,2991.5,49118.3,567.2,797
4/12/2012,1668.5,1266.5,134981.6,1045.9,1662.7,1522.7,10523.7,2996.1,49149.8,567.9,800.9
4/13/2012,1666.5,1273.8,134944.8,1049.1,1662.3,1531.8,10504,2993.5,49293.8,568.7,799.9
4/16/2012,1653,1265.5,132868.1,1043.4,1655.6,1521.2,10438.7,2973.9,48949.4,565.2,795.5
4/17/2012,1635.5,1244.6,132099.3,1026.9,1615.1,1495.7,10306.1,2923.6,48237.8,555.2,784.4
4/18/2012,1644,1252.8,133673.6,1025.6,1625.5,1506.1,10361.8,2941.1,48473.3,558.3,789.7
4/19/2012,1650,1255.4,134549.3,1027.3,1638.5,1508.9,10401.4,2953.3,48726.6,561.4,794.3
4/20/2012,1641.5,1242.8,133954.6,1018.5,1626.6,1493.3,10355.4,2941.2,48312.6,557.1,791
4/23/2012,1629,1241.2,132071.2,1012.1,1620.8,1492,10277,2926.1,48133.3,555.1,788.4
4/24/2012,1649.5,1249.3,133856.9,1021.4,1630.5,1501.3,10403.9,2936.2,48410.8,559.8,797.2
4/25/2012,1637.8,1242.2,133329.2,1016.4,1613.5,1493.1,10324.5,2902.5,48135.5,555.8,789.5
4/26/2012,1653.5,1249.9,133586.3,1021.5,1627,1501.7,10427,2917.3,48480.6,560.5,795.5
4/27/2012,1663.5,1254.6,133828.6,1024.5,1631.8,1506.9,10497,2927.8,48753,562.8,799.8
4/30/2012,1651.3,1247.6,131844,1016.9,1631.4,1498.8,10419.7,2904.5,48493.1,559.1,794.7
5/1/2012,1664,1258.2,133394.6,1025.9,1637.8,1511.9,10500.2,2920,48863.3,563.6,800.3
5/2/2012,1648,1253,132136.6,1017,1629.9,1505.7,10393.9,2903.4,48466.4,558.9,795.4
5/3/2012,1637.8,1245.2,131642.3,1010.8,1615.9,1496,10326,2882.7,48321,555.5,792.9
5/4/2012,1643.8,1253.4,131302.7,1017.3,1634.3,1505.7,10365.8,2887.9,48882.2,560.7,796.2
5/7/2012,1643.8,1259.7,131368.5,1015.8,1637.1,1513.3,10368.6,2897.5,49328.9,562.2,793.3
5/8/2012,1602.5,1233.2,127839.4,993,1604.3,1481.2,10108.6,2853.7,48273.5,550.6,777.8
5/9/2012,1582.5,1223.8,125887.9,983,1589.4,1469.9,9985.1,2843.5,48146.8,547.4,773.3
5/10/2012,1598.5,1233.4,127800.1,989.1,1601.9,1481.6,10092.9,2853.7,48152.4,550.9,777.6
5/11/2012,1583,1223,126450,983.4,1577.9,1468.9,9989.7,2825.5,47719.5,547,771
5/14/2012,1558.5,1214,124391.7,967.8,1562.2,1458.1,9852.1,2820.5,47401.8,542.1,764.4
5/15/2012,1556.5,1218.4,124691.2,970.4,1562.5,1463.3,9834.3,2824.9,47662.4,543.8,764
5/16/2012,1548.5,1215.4,124429.7,972.8,1562.1,1459.6,9789.9,2815.8,47886.2,543,764.5
5/17/2012,1554,1222.9,123605.2,982.7,1579.4,1468.7,9829.4,2840.9,48258.1,546.3,769
5/18/2012,1589.5,1249.4,125983.8,1005.6,1617.9,1500.5,10059,2911.9,49675.3,559.9,786.7
5/21/2012,1592.5,1247.3,126364.9,1007.8,1627.1,1497.9,10077.2,2915.2,49646.2,559.8,790.7
5/22/2012,1582.5,1240.4,126457.6,1001.7,1609.3,1489.7,10006.3,2890.1,49288.9,555.1,787.8
5/23/2012,1549,1231,122727.3,985.7,1592.8,1478.4,9812.1,2877,49118.6,550.3,779.5
5/24/2012,1568.5,1246.6,124562.4,1000.2,1609.4,1498.7,9951.7,2891.6,49807.7,555.7,785.9
5/25/2012,1569.5,1254.4,124932.2,1003.8,1614.8,1506.6,9956.8,2897.5,50277,558,784.8
5/28/2012,1574.6,1255.9,125157.1,1002.7,1614.4,1509.8,9990.8,2893.7,50545.8,558.9,784.9
5/29/2012,1579.5,1260,125554.4,1007.4,1614.3,1513.7,10026.7,2891,50820,560,790
5/30/2012,1540,1242.7,121583,991.4,1585.7,1492.6,9790.9,2849.7,50482,553,775.2
5/31/2012,1558,1260.1,122170.6,1012.3,1613.8,1514,9922.9,2903.6,52156.8,563.8,786.5
6/1/2012,1606,1299,125460.7,1047.2,1671.8,1559.9,10228.6,2992.2,54141.1,583.7,809.1
6/4/2012,1606,1285.2,125717.7,1044.1,1672,1543.2,10221.4,2966.7,53763.2,579.7,804.4
6/5/2012,1606,1288.5,126336,1044.9,1669.4,1547.6,10226.2,2964.4,52996,576.7,805
6/6/2012,1635,1308.2,129295.8,1057.6,1689.4,1570.7,10404.3,3001.4,53035.3,581.8,816.5
6/7/2012,1606,1278.4,127789.4,1031,1644.9,1535.4,10219.8,2934.2,51811.1,569.7,799
6/8/2012,1576.5,1264.5,125513,1022.5,1625.9,1518.6,10043.1,2881.6,51508.2,563.8,787
6/11/2012,1584,1266.1,125801.3,1021.2,1629.7,1520.6,10089.1,2888,51868.1,566.2,791.5
6/12/2012,1603.5,1287.2,127486.3,1031.4,1650.4,1545.7,10214.8,2935.2,52903.5,575,802.1
6/13/2012,1619.5,1288,128612.6,1039.3,1659.9,1546.7,10314.8,2942.8,52561.7,576.1,807.1
6/14/2012,1613.5,1280.9,127894.1,1038.1,1654.1,1538.4,10278.5,2934,52593.6,575.7,805.9
6/15/2012,1627.3,1288.9,128113.4,1040.2,1665.4,1548,10357.6,2952.8,52889.7,578.7,811
6/18/2012,1615.5,1284.2,127479.1,1031,1656.5,1542.3,10269.7,2931.7,52419.3,573.4,807
6/19/2012,1625.5,1282.3,128463.3,1034.5,1654.7,1539.9,10329.2,2925.3,52725.2,574.2,809.6
6/20/2012,1601,1260.4,127055.3,1017.2,1633.3,1513.5,10182.2,2871.2,52071.7,565.4,797
6/21/2012,1582,1255,126995,1010.3,1618.6,1507.3,10068.2,2845.9,52176.3,562.8,790.3
6/22/2012,1565.5,1248.9,126014.9,1006.2,1607.9,1499.8,9963.2,2842.8,52043.1,560.9,789.1
6/25/2012,1570,1258,124987.7,1009.1,1617.5,1510.6,9990.4,2862,52307.3,564.4,792
6/26/2012,1576,1263.7,125236.8,1010.4,1620.5,1517.7,10027.9,2860.3,51872.9,564.2,793.7
6/27/2012,1573.5,1263.2,125502.4,1011.7,1614.5,1517.3,10000.2,2855.8,51903.8,562,793.2
6/28/2012,1558.5,1254.2,123604.6,1005.1,1611.1,1506.5,9908.2,2855.7,51642.8,558,786.8
6/29/2012,1598.5,1259.6,127544.3,1019.2,1629.6,1513,10157,2891.2,51850.2,563.5,796.4
7/2/2012,1592,1265.1,126309.3,1014.7,1622.3,1519.7,10107.3,2876.9,51883.3,561.7,791.8
7/3/2012,1617.5,1283.1,129189.7,1031.7,1638.6,1541.2,10274.8,2907.9,51970.3,567.2,797.7
7/4/2012,1613.5,1289.8,128749.2,1035.8,1633.8,1549.3,10242,2917.5,52212.1,567.7,796.1
7/5/2012,1604,1295.5,128239.8,1033.4,1626.2,1556,10194.9,2901.4,52154.3,564.7,796
7/6/2012,1587,1289.5,126214.1,1023.4,1616.9,1548.7,10100.3,2887.3,52115.1,563,792
7/9/2012,1585,1288.7,126173.9,1021.1,1616.5,1547.6,10098.7,2894.7,52289,563.3,793.7
7/10/2012,1595.3,1301.7,126774.5,1029.5,1628.5,1563.2,10155.2,2900.7,52474.2,565.1,795
7/11/2012,1577,1287.4,125623.8,1013.4,1609.4,1545.9,10043.3,2855,51609.3,558.6,785
7/12/2012,1556.3,1277.3,123332.8,1010.3,1594.8,1533.8,9918.5,2837.4,51034.9,554.5,779.2
7/13/2012,1595.5,1303.1,126379.5,1026.3,1617.8,1564.9,10177.5,2890.4,52040.8,565.3,793.2
7/16/2012,1589.8,1298.8,125176.9,1017.9,1615,1559.9,10140.5,2879.3,51839.4,562.4,790.9
7/17/2012,1585.3,1298,125226.8,1018.1,1611.6,1558.9,10102.6,2871.9,51582.4,560.5,787.9
7/18/2012,1575.3,1284.4,124247.8,1008.3,1592.3,1542.5,10034.7,2840,50876.6,554.1,783.4
7/19/2012,1584,1291.9,124549.9,1008.3,1595.5,1551.5,10095.5,2857.9,50655.1,555.9,786.3
7/20/2012,1576.3,1295.5,123838.1,1008.3,1592.4,1555.7,10046.2,2848.8,50491.2,555,783.4
7/23/2012,1572.3,1297.6,123264.4,1013.6,1599.8,1558.3,10041,2863.9,51455.4,560.5,787.7
7/24/2012,1583.3,1310.1,123841.8,1019.7,1614.4,1573.4,10110.3,2889.4,51876.8,565.5,795.2
7/25/2012,1601,1320.6,125230.2,1034.7,1632.1,1586,10228,2924.9,52457.2,571.3,804.3
7/26/2012,1618,1315.5,126592.3,1030.7,1633.8,1579.8,10329.5,2933.9,52258.2,570.9,808
7/27/2012,1618.3,1308.2,127243,1029.8,1627.6,1570.9,10325.6,2929.8,51881.1,568.1,805
7/30/2012,1617.8,1321.4,126491.9,1030.8,1622.2,1587.2,10320.3,2916.6,52075.4,568.7,804.9
